state,date,cases_cumulative,deaths_cumulative,cases_perday,deaths_perday,population,postal_code,fips,cases_percapita,,2711.69
Arizona,5/3/2020,8640,362,276,9,7278717,AZ,4,118.7,,
Arizona,5/4/2020,8919,362,279,0,7278717,AZ,4,122.54,,
Arizona,5/5/2020,9305,395,386,33,7278717,AZ,4,127.84,,
Arizona,5/6/2020,9707,426,402,31,7278717,AZ,4,133.36,,
Arizona,5/7/2020,9945,450,238,24,7278717,AZ,4,136.63,,
Arizona,5/8/2020,10526,517,581,67,7278717,AZ,4,144.61,,
Arizona,5/9/2020,10960,532,434,15,7278717,AZ,4,150.58,,
Arizona,5/10/2020,11119,536,159,4,7278717,AZ,4,152.76,,
Arizona,5/11/2020,11380,542,261,6,7278717,AZ,4,156.35,,
Arizona,5/12/2020,11736,562,356,20,7278717,AZ,4,161.24,,
Arizona,5/13/2020,12176,594,440,32,7278717,AZ,4,167.28,,
Arizona,5/14/2020,12674,624,498,30,7278717,AZ,4,174.12,,
Arizona,5/15/2020,13169,651,495,27,7278717,AZ,4,180.92,,
Arizona,5/16/2020,13631,679,462,28,7278717,AZ,4,187.27,,
Arizona,5/17/2020,13937,680,306,1,7278717,AZ,4,191.48,,
Arizona,5/18/2020,14170,686,233,6,7278717,AZ,4,194.68,,
Arizona,5/19/2020,14566,704,396,18,7278717,AZ,4,200.12,,
Arizona,5/20/2020,14897,747,331,43,7278717,AZ,4,204.67,,
Arizona,5/21/2020,15315,763,418,16,7278717,AZ,4,210.41,,
Arizona,5/22/2020,15608,775,293,12,7278717,AZ,4,214.43,,
Arizona,5/23/2020,16040,799,432,24,7278717,AZ,4,220.37,,
Arizona,5/24/2020,16339,800,299,1,7278717,AZ,4,224.48,,
Arizona,5/25/2020,16561,806,222,1,7278717,AZ,4,227.53,,
Arizona,5/26/2020,16783,807,222,2,7278717,AZ,4,230.58,,
Arizona,5/27/2020,17262,831,479,24,7278717,AZ,4,237.16,,
Arizona,5/28/2020,17763,857,501,25,7278717,AZ,4,244.04,,
Arizona,5/29/2020,18465,885,702,29,7278717,AZ,4,253.68,,
Arizona,5/30/2020,19255,903,790,18,7278717,AZ,4,264.54,,
Arizona,5/31/2020,19936,906,681,3,7278717,AZ,4,273.89,,
Arizona,6/1/2020,20123,918,187,12,7278717,AZ,4,276.46,,
Arizona,6/2/2020,21250,943,1127,25,7278717,AZ,4,291.95,,
Arizona,6/3/2020,22245,983,995,40,7278717,AZ,4,305.62,,
Arizona,6/4/2020,22818,1000,573,17,7278717,AZ,4,313.49,,
Arizona,6/5/2020,24369,1016,1551,16,7278717,AZ,4,334.8,,
Arizona,6/6/2020,25517,1046,1148,30,7278717,AZ,4,350.57,,
Arizona,6/7/2020,26924,1048,1407,2,7278717,AZ,4,369.9,,
Arizona,6/8/2020,27761,1052,837,4,7278717,AZ,4,381.4,,
Arizona,6/9/2020,28396,1074,635,22,7278717,AZ,4,390.12,,
Arizona,6/10/2020,29981,1100,1585,26,7278717,AZ,4,411.9,,
Arizona,6/11/2020,31525,1130,1544,30,7278717,AZ,4,433.11,,
Arizona,6/12/2020,33167,1157,1642,27,7278717,AZ,4,455.67,,
Arizona,6/13/2020,34773,1190,1606,33,7278717,AZ,4,477.74,,
Arizona,6/14/2020,35953,1194,1180,4,7278717,AZ,4,493.95,,
Arizona,6/15/2020,37005,1204,1052,10,7278717,AZ,4,508.4,,
Arizona,6/16/2020,39298,1228,2293,24,7278717,AZ,4,539.9,,
Arizona,6/17/2020,41159,1252,1861,24,7278717,AZ,4,565.47,,
Arizona,6/18/2020,43731,1287,2572,35,7278717,AZ,4,600.81,,
Arizona,6/19/2020,46914,1322,3183,35,7278717,AZ,4,644.54,,
Arizona,6/20/2020,50198,1347,3284,25,7278717,AZ,4,689.65,,
Arizona,6/21/2020,52666,1350,2468,3,7278717,AZ,4,723.56,,
Arizona,6/22/2020,54767,1354,2101,4,7278717,AZ,4,752.43,,
Arizona,6/23/2020,58397,1398,3630,44,7278717,AZ,4,802.3,,
Arizona,6/24/2020,60207,1467,1810,69,7278717,AZ,4,827.17,,
Arizona,6/25/2020,63297,1495,3090,28,7278717,AZ,4,869.62,,
Arizona,6/26/2020,66676,1537,3379,42,7278717,AZ,4,916.04,,
Arizona,6/27/2020,70152,1581,3476,44,7278717,AZ,4,963.8,,
Arizona,6/28/2020,73961,1594,3809,13,7278717,AZ,4,1016.13,,
Arizona,6/29/2020,74602,1598,641,4,7278717,AZ,4,1024.93,,
Arizona,6/30/2020,79399,1645,4797,47,7278717,AZ,4,1090.84,,
Arizona,7/1/2020,84152,1726,4753,81,7278717,AZ,4,1156.14,,
Arizona,7/2/2020,87495,1766,3343,40,7278717,AZ,4,1202.07,,
Arizona,7/3/2020,91894,1802,4399,36,7278717,AZ,4,1262.5,,
Arizona,7/4/2020,94616,1821,2722,19,7278717,AZ,4,1299.9,,
Arizona,7/5/2020,98126,1829,3510,8,7278717,AZ,4,1348.12,,
Arizona,7/6/2020,101542,1832,3416,3,7278717,AZ,4,1395.05,,
Arizona,7/7/2020,105159,1933,3617,101,7278717,AZ,4,1444.75,,
Arizona,7/8/2020,108710,1973,3551,40,7278717,AZ,4,1493.53,,
Arizona,7/9/2020,112783,2047,4073,74,7278717,AZ,4,1549.49,,
Arizona,7/10/2020,116947,2093,4164,46,7278717,AZ,4,1606.7,,
Arizona,7/11/2020,119991,2158,3044,65,7278717,AZ,4,1648.52,,
Arizona,7/12/2020,122479,2239,2488,81,7278717,AZ,4,1682.7,,
Arizona,7/13/2020,123917,2250,1438,11,7278717,AZ,4,1702.46,,
Arizona,7/14/2020,128126,2341,4209,91,7278717,AZ,4,1760.28,,
Arizona,7/15/2020,131411,2442,3285,101,7278717,AZ,4,1805.41,,
Arizona,7/16/2020,134730,2506,3319,64,7278717,AZ,4,1851.01,,
Arizona,7/17/2020,138575,2597,3845,91,7278717,AZ,4,1903.84,,
Arizona,7/18/2020,141333,2733,2758,136,7278717,AZ,4,1941.73,,
Arizona,7/19/2020,143644,2768,2311,35,7278717,AZ,4,1973.48,,
Arizona,7/20/2020,145320,2795,1676,27,7278717,AZ,4,1996.51,,
Arizona,7/21/2020,148730,2918,3410,123,7278717,AZ,4,2043.35,,
Arizona,7/22/2020,150659,2976,1929,58,7278717,AZ,4,2069.86,,
Arizona,7/23/2020,153029,3067,2370,91,7278717,AZ,4,2102.42,,
Arizona,7/24/2020,156392,3156,3363,89,7278717,AZ,4,2148.62,,
Arizona,7/25/2020,160055,3288,3663,132,7278717,AZ,4,2198.95,,
Arizona,7/26/2020,162041,3313,1986,25,7278717,AZ,4,2226.23,,
Arizona,7/27/2020,163918,3320,1877,7,7278717,AZ,4,2252.02,,
Arizona,7/28/2020,165994,3424,2076,104,7278717,AZ,4,2280.54,,
Arizona,7/29/2020,168361,3470,2367,46,7278717,AZ,4,2313.06,,
Arizona,7/30/2020,170905,3628,2544,158,7278717,AZ,4,2348.01,,
Arizona,7/31/2020,174108,3695,3203,67,7278717,AZ,4,2392.01,,
Arizona,8/1/2020,177019,3753,2911,58,7278717,AZ,4,2432.01,,
Arizona,8/2/2020,178473,3769,1454,16,7278717,AZ,4,2451.98,,
Arizona,8/3/2020,179506,3785,1033,16,7278717,AZ,4,2466.18,,
Arizona,8/4/2020,180537,3850,1031,65,7278717,AZ,4,2480.34,,
Arizona,8/5/2020,182230,3933,1693,83,7278717,AZ,4,2503.6,,
Arkansas,3/11/2020,1,0,1,0,3017804,AR,5,0.03,,
Arkansas,3/12/2020,6,0,5,0,3017804,AR,5,0.2,,
Arkansas,3/13/2020,7,0,1,0,3017804,AR,5,0.23,,
Arkansas,3/14/2020,9,0,2,0,3017804,AR,5,0.3,,
Arkansas,3/15/2020,16,0,7,0,3017804,AR,5,0.53,,
Arkansas,3/16/2020,22,0,6,0,3017804,AR,5,0.73,,
Arkansas,3/17/2020,22,0,0,0,3017804,AR,5,0.73,,
Arkansas,3/18/2020,33,0,11,0,3017804,AR,5,1.09,,
Arkansas,3/19/2020,62,0,29,0,3017804,AR,5,2.05,,
Arkansas,3/20/2020,100,0,38,0,3017804,AR,5,3.31,,
Arkansas,3/21/2020,118,0,18,0,3017804,AR,5,3.91,,
Arkansas,3/22/2020,165,0,47,0,3017804,AR,5,5.47,,
Arkansas,3/23/2020,201,0,36,0,3017804,AR,5,6.66,,
Arkansas,3/24/2020,231,2,30,2,3017804,AR,5,7.65,,
Arkansas,3/25/2020,307,2,76,0,3017804,AR,5,10.17,,
Arkansas,3/26/2020,350,3,43,1,3017804,AR,5,11.6,,
Arkansas,3/27/2020,385,3,35,0,3017804,AR,5,12.76,,
Arkansas,3/28/2020,409,5,24,2,3017804,AR,5,13.55,,
Arkansas,3/29/2020,449,6,40,1,3017804,AR,5,14.88,,
Arkansas,3/30/2020,508,7,59,1,3017804,AR,5,16.83,,
Arkansas,3/31/2020,564,8,56,1,3017804,AR,5,18.69,,
Arkansas,4/1/2020,624,10,60,2,3017804,AR,5,20.68,,
Arkansas,4/2/2020,683,12,59,2,3017804,AR,5,22.63,,
Arkansas,4/3/2020,738,12,55,0,3017804,AR,5,24.45,,
Arkansas,4/4/2020,743,14,5,2,3017804,AR,5,24.62,,
Arkansas,4/5/2020,853,16,110,2,3017804,AR,5,28.27,,
Arkansas,4/6/2020,927,16,74,0,3017804,AR,5,30.72,,
Arkansas,4/7/2020,997,18,70,2,3017804,AR,5,33.04,,
Arkansas,4/8/2020,1077,18,80,0,3017804,AR,5,35.69,,
Arkansas,4/9/2020,1146,21,69,3,3017804,AR,5,37.97,,
Arkansas,4/10/2020,1202,24,56,3,3017804,AR,5,39.83,,
Arkansas,4/11/2020,1228,25,26,1,3017804,AR,5,40.69,,
Arkansas,4/12/2020,1280,27,52,2,3017804,AR,5,42.41,,
Arkansas,4/13/2020,1475,30,195,3,3017804,AR,5,48.88,,
Arkansas,4/14/2020,1498,32,23,2,3017804,AR,5,49.64,,
Arkansas,4/15/2020,1599,34,101,2,3017804,AR,5,52.99,,
Arkansas,4/16/2020,1620,37,21,3,3017804,AR,5,53.68,,
Arkansas,4/17/2020,1695,37,75,0,3017804,AR,5,56.17,,
Arkansas,4/18/2020,1777,38,82,1,3017804,AR,5,58.88,,
Arkansas,4/19/2020,1781,39,4,1,3017804,AR,5,59.02,,
Arkansas,4/20/2020,1971,42,190,3,3017804,AR,5,65.31,,
Arkansas,4/21/2020,2262,43,291,1,3017804,AR,5,74.96,,
Arkansas,4/22/2020,2392,44,130,1,3017804,AR,5,79.26,,
Arkansas,4/23/2020,2599,45,207,1,3017804,AR,5,86.12,,
Arkansas,4/24/2020,2810,47,211,2,3017804,AR,5,93.11,,
Arkansas,4/25/2020,2909,48,99,1,3017804,AR,5,96.39,,
Arkansas,4/26/2020,3001,50,92,2,3017804,AR,5,99.44,,
Arkansas,4/27/2020,3069,51,68,1,3017804,AR,5,101.7,,
Arkansas,4/28/2020,3127,57,58,6,3017804,AR,5,103.62,,
Arkansas,4/29/2020,3207,59,80,2,3017804,AR,5,106.27,,
Arkansas,4/30/2020,3281,61,74,2,3017804,AR,5,108.72,,
Arkansas,5/1/2020,3310,64,29,3,3017804,AR,5,109.68,,
Arkansas,5/2/2020,3372,72,62,8,3017804,AR,5,111.74,,
Arkansas,5/3/2020,3431,76,59,4,3017804,AR,5,113.69,,
Arkansas,5/4/2020,3469,80,38,4,3017804,AR,5,114.95,,
Arkansas,5/5/2020,3525,83,56,3,3017804,AR,5,116.81,,
Arkansas,5/6/2020,3611,87,86,4,3017804,AR,5,119.66,,
Arkansas,5/7/2020,3694,88,83,1,3017804,AR,5,122.41,,
Arkansas,5/8/2020,3747,88,53,0,3017804,AR,5,124.16,,
Arkansas,5/9/2020,3747,88,0,0,3017804,AR,5,124.16,,
Arkansas,5/10/2020,4012,91,265,3,3017804,AR,5,132.94,,
Arkansas,5/11/2020,4043,94,31,3,3017804,AR,5,133.97,,
Arkansas,5/12/2020,4164,95,121,1,3017804,AR,5,137.98,,
Arkansas,5/13/2020,4236,97,72,2,3017804,AR,5,140.37,,
Arkansas,5/14/2020,4366,98,130,1,3017804,AR,5,144.67,,
Arkansas,5/15/2020,4463,98,97,0,3017804,AR,5,147.89,,
Arkansas,5/16/2020,4578,98,115,0,3017804,AR,5,151.7,,
Arkansas,5/17/2020,4759,98,181,0,3017804,AR,5,157.7,,
Arkansas,5/18/2020,4813,100,54,2,3017804,AR,5,159.49,,
Arkansas,5/19/2020,4923,102,110,2,3017804,AR,5,163.13,,
Arkansas,5/20/2020,5003,107,80,5,3017804,AR,5,165.78,,
Arkansas,5/21/2020,5458,110,455,3,3017804,AR,5,180.86,,
Arkansas,5/22/2020,5612,113,154,3,3017804,AR,5,185.96,,
Arkansas,5/23/2020,5775,115,163,2,3017804,AR,5,191.36,,
Arkansas,5/24/2020,5922,116,147,1,3017804,AR,5,196.24,,
Arkansas,5/25/2020,6029,117,107,1,3017804,AR,5,199.78,,
Arkansas,5/26/2020,6180,119,151,2,3017804,AR,5,204.78,,
Arkansas,5/27/2020,6277,120,97,1,3017804,AR,5,208,,
Arkansas,5/28/2020,6538,125,261,5,3017804,AR,5,216.65,,
Arkansas,5/29/2020,6777,132,239,7,3017804,AR,5,224.57,,
Arkansas,5/30/2020,7013,133,236,1,3017804,AR,5,232.39,,
Arkansas,5/31/2020,7253,133,240,0,3017804,AR,5,240.34,,
Arkansas,6/1/2020,7443,133,190,0,3017804,AR,5,246.64,,
Arkansas,6/2/2020,7818,136,375,3,3017804,AR,5,259.06,,
Arkansas,6/3/2020,8067,142,249,6,3017804,AR,5,267.31,,
Arkansas,6/4/2020,8425,151,358,9,3017804,AR,5,279.18,,
Arkansas,6/5/2020,8651,152,226,1,3017804,AR,5,286.67,,
Arkansas,6/6/2020,9101,154,450,2,3017804,AR,5,301.58,,
Arkansas,6/7/2020,9426,154,325,0,3017804,AR,5,312.35,,
Arkansas,6/8/2020,9740,155,314,1,3017804,AR,5,322.75,,
Arkansas,6/9/2020,10080,161,340,6,3017804,AR,5,334.02,,
Arkansas,6/10/2020,10368,165,288,4,3017804,AR,5,343.56,,
Arkansas,6/11/2020,10816,171,448,6,3017804,AR,5,358.41,,
Arkansas,6/12/2020,11547,176,731,5,3017804,AR,5,382.63,,
Arkansas,6/13/2020,12095,177,548,1,3017804,AR,5,400.79,,
Arkansas,6/14/2020,12501,179,406,2,3017804,AR,5,414.24,,
Arkansas,6/15/2020,12917,182,416,3,3017804,AR,5,428.03,,
Arkansas,6/16/2020,13191,188,274,6,3017804,AR,5,437.11,,
Arkansas,6/17/2020,13606,197,415,9,3017804,AR,5,450.86,,
Arkansas,6/18/2020,13928,208,322,11,3017804,AR,5,461.53,,
Arkansas,6/19/2020,14631,214,703,6,3017804,AR,5,484.82,,
Arkansas,6/20/2020,15142,224,511,10,3017804,AR,5,501.76,,
Arkansas,6/21/2020,15561,225,419,1,3017804,AR,5,515.64,,
Arkansas,6/22/2020,16083,227,522,2,3017804,AR,5,532.94,,
Arkansas,6/23/2020,16678,237,595,10,3017804,AR,5,552.65,,
Arkansas,6/24/2020,17375,240,697,3,3017804,AR,5,575.75,,
Arkansas,6/25/2020,18062,240,687,0,3017804,AR,5,598.51,,
Arkansas,6/26/2020,18740,249,678,9,3017804,AR,5,620.98,,
Arkansas,6/27/2020,19310,259,570,10,3017804,AR,5,639.87,,
Arkansas,6/28/2020,19818,264,508,5,3017804,AR,5,656.7,,
Arkansas,6/29/2020,20257,265,439,1,3017804,AR,5,671.25,,
Arkansas,6/30/2020,20777,270,520,5,3017804,AR,5,688.48,,
Arkansas,7/1/2020,21197,277,420,7,3017804,AR,5,702.4,,
Arkansas,7/2/2020,22075,279,878,2,3017804,AR,5,731.49,,
Arkansas,7/3/2020,22622,281,547,2,3017804,AR,5,749.62,,
Arkansas,7/4/2020,23209,286,587,5,3017804,AR,5,769.07,,
Arkansas,7/5/2020,23814,287,605,1,3017804,AR,5,789.12,,
Arkansas,7/6/2020,24253,292,439,5,3017804,AR,5,803.66,,
Arkansas,7/7/2020,24512,301,259,9,3017804,AR,5,812.25,,
Arkansas,7/8/2020,25246,305,734,4,3017804,AR,5,836.57,,
Arkansas,7/9/2020,26052,309,806,4,3017804,AR,5,863.28,,
Arkansas,7/10/2020,26803,313,751,4,3017804,AR,5,888.16,,
Arkansas,7/11/2020,27864,319,1061,6,3017804,AR,5,923.32,,
Arkansas,7/12/2020,28367,321,503,2,3017804,AR,5,939.99,,
Arkansas,7/13/2020,28939,323,572,2,3017804,AR,5,958.94,,
Arkansas,7/14/2020,29733,331,794,8,3017804,AR,5,985.25,,
Arkansas,7/15/2020,30297,335,564,4,3017804,AR,5,1003.94,,
Arkansas,7/16/2020,31114,341,817,6,3017804,AR,5,1031.01,,
Arkansas,7/17/2020,31762,353,648,12,3017804,AR,5,1052.49,,
Arkansas,7/18/2020,32533,357,771,4,3017804,AR,5,1078.04,,
Arkansas,7/19/2020,33228,357,695,0,3017804,AR,5,1101.07,,
Arkansas,7/20/2020,33927,363,699,6,3017804,AR,5,1124.23,,
Arkansas,7/21/2020,34655,374,728,11,3017804,AR,5,1148.35,,
Arkansas,7/22/2020,35246,380,591,6,3017804,AR,5,1167.94,,
Arkansas,7/23/2020,36259,386,1013,6,3017804,AR,5,1201.5,,
Arkansas,7/24/2020,37249,394,990,8,3017804,AR,5,1234.31,,
Arkansas,7/25/2020,37981,399,732,5,3017804,AR,5,1258.56,,
Arkansas,7/26/2020,38623,401,642,2,3017804,AR,5,1279.84,,
Arkansas,7/27/2020,39447,408,824,7,3017804,AR,5,1307.14,,
Arkansas,7/28/2020,40181,428,734,20,3017804,AR,5,1331.46,,
Arkansas,7/29/2020,40968,434,787,6,3017804,AR,5,1357.54,,
Arkansas,7/30/2020,41759,442,791,8,3017804,AR,5,1383.75,,
Arkansas,7/31/2020,42511,453,752,11,3017804,AR,5,1408.67,,
Arkansas,8/1/2020,43173,458,662,5,3017804,AR,5,1430.61,,
Arkansas,8/2/2020,43810,464,637,6,3017804,AR,5,1451.72,,
Arkansas,8/3/2020,44597,475,787,11,3017804,AR,5,1477.8,,
Arkansas,8/4/2020,45381,490,784,15,3017804,AR,5,1503.78,,
Arkansas,8/5/2020,46293,508,912,18,3017804,AR,5,1534,,
California,1/25/2020,1,0,1,0,39512223,CA,6,0,,
California,1/26/2020,2,0,1,0,39512223,CA,6,0.01,,
California,1/27/2020,2,0,0,0,39512223,CA,6,0.01,,
California,1/28/2020,2,0,0,0,39512223,CA,6,0.01,,
California,1/29/2020,2,0,0,0,39512223,CA,6,0.01,,
California,1/30/2020,2,0,0,0,39512223,CA,6,0.01,,
California,1/31/2020,3,0,1,0,39512223,CA,6,0.01,,
California,2/1/2020,3,0,0,0,39512223,CA,6,0.01,,
California,2/2/2020,6,0,3,0,39512223,CA,6,0.02,,
California,2/3/2020,6,0,0,0,39512223,CA,6,0.02,,
California,2/4/2020,6,0,0,0,39512223,CA,6,0.02,,
California,2/5/2020,6,0,0,0,39512223,CA,6,0.02,,
California,2/6/2020,6,0,0,0,39512223,CA,6,0.02,,
California,2/7/2020,6,0,0,0,39512223,CA,6,0.02,,
California,2/8/2020,6,0,0,0,39512223,CA,6,0.02,,
California,2/9/2020,6,0,0,0,39512223,CA,6,0.02,,
California,2/10/2020,7,0,1,0,39512223,CA,6,0.02,,
California,2/11/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/12/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/13/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/14/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/15/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/16/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/17/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/18/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/19/2020,7,0,0,0,39512223,CA,6,0.02,,
California,2/20/2020,8,0,1,0,39512223,CA,6,0.02,,
California,2/21/2020,9,0,1,0,39512223,CA,6,0.02,,
California,2/22/2020,9,0,0,0,39512223,CA,6,0.02,,
California,2/23/2020,9,0,0,0,39512223,CA,6,0.02,,
California,2/24/2020,11,0,2,0,39512223,CA,6,0.03,,
California,2/25/2020,11,0,0,0,39512223,CA,6,0.03,,
California,2/26/2020,26,0,15,0,39512223,CA,6,0.07,,
California,2/27/2020,26,0,0,0,39512223,CA,6,0.07,,
California,2/28/2020,27,0,1,0,39512223,CA,6,0.07,,
California,2/29/2020,28,0,1,0,39512223,CA,6,0.07,,
California,3/1/2020,33,0,5,0,39512223,CA,6,0.08,,
California,3/2/2020,38,0,5,0,39512223,CA,6,0.1,,
California,3/3/2020,45,0,7,0,39512223,CA,6,0.11,,
California,3/4/2020,55,1,10,1,39512223,CA,6,0.14,,
California,3/5/2020,67,1,12,0,39512223,CA,6,0.17,,
California,3/6/2020,81,1,14,0,39512223,CA,6,0.2,,
California,3/7/2020,100,1,19,0,39512223,CA,6,0.25,,
California,3/8/2020,112,1,12,0,39512223,CA,6,0.28,,
California,3/9/2020,172,2,60,1,39512223,CA,6,0.44,,
California,3/10/2020,179,3,7,1,39512223,CA,6,0.45,,
California,3/11/2020,202,4,23,1,39512223,CA,6,0.51,,
California,3/12/2020,252,4,50,0,39512223,CA,6,0.64,,
California,3/13/2020,320,5,68,1,39512223,CA,6,0.81,,
California,3/14/2020,381,5,61,0,39512223,CA,6,0.96,,
California,3/15/2020,478,6,97,1,39512223,CA,6,1.21,,
California,3/16/2020,588,11,110,5,39512223,CA,6,1.49,,
California,3/17/2020,732,14,144,3,39512223,CA,6,1.85,,
California,3/18/2020,893,17,161,3,39512223,CA,6,2.26,,
California,3/19/2020,1067,19,174,2,39512223,CA,6,2.7,,
California,3/20/2020,1283,24,216,5,39512223,CA,6,3.25,,
California,3/21/2020,1544,28,261,4,39512223,CA,6,3.91,,
California,3/22/2020,1851,35,307,7,39512223,CA,6,4.68,,
California,3/23/2020,2240,39,389,4,39512223,CA,6,5.67,,
California,3/24/2020,2644,52,406,13,39512223,CA,6,6.69,,
California,3/25/2020,3183,68,539,16,39512223,CA,6,8.06,,
California,3/26/2020,4060,83,877,15,39512223,CA,6,10.28,,
California,3/27/2020,4915,104,855,21,39512223,CA,6,12.44,,
California,3/28/2020,5566,122,651,18,39512223,CA,6,14.09,,
California,3/29/2020,6321,132,755,10,39512223,CA,6,16,,
California,3/30/2020,7421,147,1100,15,39512223,CA,6,18.78,,
California,3/31/2020,8583,184,1162,37,39512223,CA,6,21.72,,
California,4/1/2020,9857,212,1272,28,39512223,CA,6,24.95,,
California,4/2/2020,11190,247,1333,35,39512223,CA,6,28.32,,
California,4/3/2020,12569,282,1379,35,39512223,CA,6,31.81,,
California,4/4/2020,13796,323,1228,41,39512223,CA,6,34.92,,
California,4/5/2020,15202,351,1406,28,39512223,CA,6,38.47,,
California,4/6/2020,16361,386,1159,35,39512223,CA,6,41.41,,
California,4/7/2020,17540,447,1178,61,39512223,CA,6,44.39,,
California,4/8/2020,19043,506,1504,59,39512223,CA,6,48.2,,
California,4/9/2020,20191,548,1148,42,39512223,CA,6,51.1,,
California,4/10/2020,21366,594,1175,46,39512223,CA,6,54.07,,
California,4/11/2020,22421,632,1055,38,39512223,CA,6,56.74,,
California,4/12/2020,23323,676,902,44,39512223,CA,6,59.03,,
California,4/13/2020,24334,725,1011,49,39512223,CA,6,61.59,,
California,4/14/2020,25758,778,1424,53,39512223,CA,6,65.19,,
California,4/15/2020,27107,885,1349,107,39512223,CA,6,68.6,,
California,4/16/2020,28142,971,1035,86,39512223,CA,6,71.22,,
California,4/17/2020,29398,1050,1256,79,39512223,CA,6,74.4,,
California,4/18/2020,30829,1146,1431,96,39512223,CA,6,78.02,,
California,4/19/2020,31544,1176,715,30,39512223,CA,6,79.83,,
California,4/20/2020,33862,1223,2318,47,39512223,CA,6,85.7,,
California,4/21/2020,35844,1316,1982,93,39512223,CA,6,90.72,,
California,4/22/2020,37573,1425,1729,109,39512223,CA,6,95.09,,
California,4/23/2020,39534,1548,1961,123,39512223,CA,6,100.06,,
California,4/24/2020,41368,1619,1834,71,39512223,CA,6,104.7,,
California,4/25/2020,42590,1692,1222,73,39512223,CA,6,107.79,,
California,4/26/2020,43691,1716,1101,24,39512223,CA,6,110.58,,
California,4/27/2020,45208,1800,1517,84,39512223,CA,6,114.42,,
California,4/28/2020,46570,1884,1362,84,39512223,CA,6,117.86,,
California,4/29/2020,48904,1961,2334,77,39512223,CA,6,123.77,,
California,4/30/2020,50470,2057,1566,96,39512223,CA,6,127.73,,
California,5/1/2020,52318,2147,1848,90,39512223,CA,6,132.41,,
California,5/2/2020,53753,2213,1435,66,39512223,CA,6,136.04,,
California,5/3/2020,55072,2235,1319,22,39512223,CA,6,139.38,,
California,5/4/2020,56333,2297,1261,62,39512223,CA,6,142.57,,
California,5/5/2020,58848,2386,2515,89,39512223,CA,6,148.94,,
California,5/6/2020,60787,2478,1939,92,39512223,CA,6,153.84,,
California,5/7/2020,62481,2561,1694,83,39512223,CA,6,158.13,,
California,5/8/2020,64616,2650,2135,89,39512223,CA,6,163.53,,
California,5/9/2020,66824,2732,2207,82,39512223,CA,6,169.12,,
California,5/10/2020,68051,2769,1228,37,39512223,CA,6,172.23,,
California,5/11/2020,69514,2820,1462,51,39512223,CA,6,175.93,,
California,5/12/2020,71150,2902,1637,82,39512223,CA,6,180.07,,
California,5/13/2020,73218,3014,2068,112,39512223,CA,6,185.3,,
California,5/14/2020,74947,3039,1729,25,39512223,CA,6,189.68,,
California,5/15/2020,77015,3192,2067,153,39512223,CA,6,194.91,,
California,5/16/2020,78933,3254,1918,63,39512223,CA,6,199.77,,
California,5/17/2020,80366,3290,1433,36,39512223,CA,6,203.4,,
California,5/18/2020,81943,3322,1577,32,39512223,CA,6,207.39,,
California,5/19/2020,83981,3422,2038,100,39512223,CA,6,212.54,,
California,5/20/2020,86125,3514,2144,92,39512223,CA,6,217.97,,
California,5/21/2020,88488,3624,2363,110,39512223,CA,6,223.95,,
California,5/22/2020,90801,3690,2313,66,39512223,CA,6,229.8,,
California,5/23/2020,92815,3768,2014,78,39512223,CA,6,234.9,,
California,5/24/2020,94743,3790,1928,22,39512223,CA,6,239.78,,
California,5/25/2020,97017,3808,2274,18,39512223,CA,6,245.54,,
California,5/26/2020,99924,3859,2907,51,39512223,CA,6,252.89,,
California,5/27/2020,101873,3961,1949,102,39512223,CA,6,257.83,,
California,5/28/2020,104071,4042,2198,81,39512223,CA,6,263.39,,
California,5/29/2020,107043,4144,2972,102,39512223,CA,6,270.91,,
California,5/30/2020,110100,4214,3057,70,39512223,CA,6,278.65,,
California,5/31/2020,113114,4242,3014,28,39512223,CA,6,286.28,,
California,6/1/2020,115643,4287,2529,45,39512223,CA,6,292.68,,
California,6/2/2020,118081,4360,2438,73,39512223,CA,6,298.85,,
California,6/3/2020,120407,4422,2326,62,39512223,CA,6,304.73,,
California,6/4/2020,122917,4484,2510,62,39512223,CA,6,311.09,,
California,6/5/2020,126510,4550,3593,66,39512223,CA,6,320.18,,
California,6/6/2020,129147,4626,2637,76,39512223,CA,6,326.85,,
California,6/7/2020,131997,4653,2850,27,39512223,CA,6,334.07,,
California,6/8/2020,134287,4679,2290,26,39512223,CA,6,339.86,,
California,6/9/2020,137245,4775,2958,96,39512223,CA,6,347.35,,
California,6/10/2020,140139,4869,2894,94,39512223,CA,6,354.67,,
California,6/11/2020,143709,4941,3570,72,39512223,CA,6,363.71,,
California,6/12/2020,147285,4986,3576,45,39512223,CA,6,372.76,,
California,6/13/2020,150434,5059,3149,73,39512223,CA,6,380.73,,
California,6/14/2020,152953,5089,2519,30,39512223,CA,6,387.1,,
California,6/15/2020,155662,5120,2709,31,39512223,CA,6,393.96,,
